BIN_FCSKU_DATA,EXPECTED_QUANTITY,filename
"{'B015E2BQY2': {'asin': 'B015E2BQY2', 'height': {'unit': 'IN', 'value': 0.49999999949}, 'length': {'unit': 'IN', 'value': 12.99999998674}, 'name': '36 Inch Giant Jumbo Latex Balloons (Premium Helium Quality), Pack of 6, Blue', 'normalizedName': 'Pack of 6 36 Inch Giant Jumbo Latex Balloons (Premium Helium Quality), , Blue', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.3499999997064932}, 'width': {'unit': 'IN', 'value': 7.99999999184}}, 'B01AMOMEA2': {'asin': 'B01AMOMEA2', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 9.799999990004002}, 'name': '[UL Listed] Pwr+ 3 Ft AC Power Cord Cable Plug for Acer Asrock Bowflex Epson Frigidaire Foxconn Fuel Haier Hamilton Healthrider Beach Honeywell Horizon Image Landice Nordic Proform Precor Reebok Sharp', 'normalizedName': '[UL Listed] Pwr+ 3 Ft AC Power Cord Cable Plug for Acer Asrock Bowflex Epson Frigidaire Foxconn Fuel Haier Hamilton Healthrider Beach Honeywell Horizon Image Landice Nordic Proform Precor Reebok Sharp', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 3.199999996736}}, 'B01BPJZ3BA': {'asin': 'B01BPJZ3BA', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 9.9999999898}, 'name': ""Member's Mark Remanufactured HP 901XL/901 Combo Pack - 2 Cartridges"", 'normalizedName': ""Member's Mark Remanufactured HP 901XL/901 Combo Pack - 2 Cartridges"", 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.39999999966456384}, 'width': {'unit': 'IN', 'value': 7.099999992758}}, 'B01G445320': {'asin': 'B01G445320', 'height': {'unit': 'IN', 'value': 1.199999998776}, 'length': {'unit': 'IN', 'value': 8.99999999082}, 'name': '3oz Imported Japanese Organic Pure Green Matcha Tea Bags by Lauren Naturals: Great for - Risk Free Full Money Back Guarantee', 'normalizedName': '3oz Imported Japanese Organic Pure Green Matcha Tea Bags by Lauren Naturals: Great for - Risk Free Full Money Back Guarantee', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.049999999958070473}, 'width': {'unit': 'IN', 'value': 5.799999994084001}}}",10,00135.jpg
"{'B00134D3BA': {'asin': 'B00134D3BA', 'height': {'unit': 'IN', 'value': 1.299999998674}, 'length': {'unit': 'IN', 'value': 10.99999998878}, 'name': 'Innovera Gel Mouse Pad with Wrist Rest, Nonskid Base, 9 X 7.5 - Inches Black (51450)', 'normalizedName': 'Innovera Gel Mouse Pad with Wrist Rest, Nonskid Base, 9 X 7.5 - Inches Black (51450)', 'quantity': 6, 'weight': {'unit': 'pounds', 'value': 0.7499999993710571}, 'width': {'unit': 'IN', 'value': 9.099999990718}}, 'B00I4AAL8Y': {'asin': 'B00I4AAL8Y', 'height': {'unit': 'IN', 'value': 4.099999995818}, 'length': {'unit': 'IN', 'value': 8.699999991126}, 'name': 'Reflections Heavyweight ""Looks Like Silver"" Disposable Flatware (180 pcs)', 'normalizedName': 'Reflections Heavyweight ""Looks Like Silver"" Disposable Flatware (180 pcs)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.4}, 'width': {'unit': 'IN', 'value': 7.699999992146}}, 'B017GSAQKM': {'asin': 'B017GSAQKM', 'height': {'unit': 'IN', 'value': 3.99999999592}, 'length': {'unit': 'IN', 'value': 8.899999990922}, 'name': 'DroolingDog Pet Clothes Dog Fashion Waterproof Winter Coat Green & Blue 2XL', 'normalizedName': 'DroolingDog Pet Clothes Dog Fashion Waterproof Winter Coat Green & Blue 2XL', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.5999999994968457}, 'width': {'unit': 'IN', 'value': 5.099999994798}}}",8,00136.jpg
"{'B002STI30A': {'asin': 'B002STI30A', 'height': {'unit': 'IN', 'value': 5.199999994696}, 'length': {'unit': 'IN', 'value': 7.799999992044}, 'name': 'Dublin Collection Crystal Hurricane Votive Candle Holder', 'normalizedName': 'Dublin Collection Crystal Hurricane Votive Candle Holder', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.3}, 'width': {'unit': 'IN', 'value': 5.299999994594}}, 'B00YBDL8GM': {'asin': 'B00YBDL8GM', 'height': {'unit': 'IN', 'value': 3.199999996736}, 'length': {'unit': 'IN', 'value': 9.599999990208}, 'name': 'Philips Norelco Click and Style Shave Toolkit, Sony Music Special Pack', 'normalizedName': 'Philips Norelco Click and Style Shave Toolkit, Sony Music Special Pack', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.2499999999999998}, 'width': {'unit': 'IN', 'value': 6.899999992962}}, 'B01GPJA8PG': {'asin': 'B01GPJA8PG', 'height': None, 'length': None, 'name': 'Cablex Bluetooth Headphones V4.1 Wireless Sports Stereo In-ear Noise Cancelling Sweatproof Headset Earphones with Microphone for iPhone iPad iPod Samsung and Android Devices (Black)', 'normalizedName': 'Cablex Bluetooth Headphones V4.1 Wireless Sports Stereo In-ear Noise Cancelling Sweatproof Headset Earphones with Microphone for iPhone iPad iPod Samsung and Android Devices (Black)', 'quantity': 4, 'weight': None, 'width': None}}",6,00137.jpg
"{'B002STI30A': {'asin': 'B002STI30A', 'height': {'unit': 'IN', 'value': 5.199999994696}, 'length': {'unit': 'IN', 'value': 7.799999992044}, 'name': 'Dublin Collection Crystal Hurricane Votive Candle Holder', 'normalizedName': 'Dublin Collection Crystal Hurricane Votive Candle Holder', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.3}, 'width': {'unit': 'IN', 'value': 5.299999994594}}, 'B00YBDL8GM': {'asin': 'B00YBDL8GM', 'height': {'unit': 'IN', 'value': 3.199999996736}, 'length': {'unit': 'IN', 'value': 9.599999990208}, 'name': 'Philips Norelco Click and Style Shave Toolkit, Sony Music Special Pack', 'normalizedName': 'Philips Norelco Click and Style Shave Toolkit, Sony Music Special Pack', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.2499999999999998}, 'width': {'unit': 'IN', 'value': 6.899999992962}}}",2,00138.jpg
"{'B000BD5F7Y': {'asin': 'B000BD5F7Y', 'height': {'unit': 'IN', 'value': 1.299999998674}, 'length': {'unit': 'IN', 'value': 2.599999997348}, 'name': 'The Hillman Group 823428 Stainless Steel Flat Head Phillips Sheet Metal Screw, 6-Inch x 1-1/4-Inch, 100-Pack', 'normalizedName': '100-Pack The Hillman Group 823428 Stainless Steel Flat Head Phillips Sheet Metal Screw, 6-Inch x 1-1/4-Inch,', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.4000000000000001}, 'width': {'unit': 'IN', 'value': 2.299999997654}}, 'B002VKX0PY': {'asin': 'B002VKX0PY', 'height': {'unit': 'IN', 'value': 1.3999999985719997}, 'length': {'unit': 'IN', 'value': 4.9999999949}, 'name': 'VELCRO Brand - Sticky Back - 3 1/2"" x 3/4"" Strips, 10 Sets - White', 'normalizedName': 'VELCRO Brand - Sticky Back - 3 1/2"" x 3/4"" Strips, 10 Sets - White', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 1.2}, 'width': {'unit': 'IN', 'value': 2.599999997348}}, 'B00DI88YCC': {'asin': 'B00DI88YCC', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 6.599999993268}, 'name': 'KabelDirekt (20 feet) HDMI Cable (1080p 4K 3D High Speed with Ethernet ARC) - TOP Series', 'normalizedName': 'KabelDirekt (20 feet) HDMI Cable (1080p 4K 3D High Speed with Ethernet ARC) - TOP Series', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.6999999999999998}, 'width': {'unit': 'IN', 'value': 5.899999993982}}}",5,00139.jpg
"{'B000BD5F7Y': {'asin': 'B000BD5F7Y', 'height': {'unit': 'IN', 'value': 1.299999998674}, 'length': {'unit': 'IN', 'value': 2.599999997348}, 'name': 'The Hillman Group 823428 Stainless Steel Flat Head Phillips Sheet Metal Screw, 6-Inch x 1-1/4-Inch, 100-Pack', 'normalizedName': '100-Pack The Hillman Group 823428 Stainless Steel Flat Head Phillips Sheet Metal Screw, 6-Inch x 1-1/4-Inch,', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.4000000000000001}, 'width': {'unit': 'IN', 'value': 2.299999997654}}, 'B002VKX0PY': {'asin': 'B002VKX0PY', 'height': {'unit': 'IN', 'value': 1.3999999985719997}, 'length': {'unit': 'IN', 'value': 4.9999999949}, 'name': 'VELCRO Brand - Sticky Back - 3 1/2"" x 3/4"" Strips, 10 Sets - White', 'normalizedName': 'VELCRO Brand - Sticky Back - 3 1/2"" x 3/4"" Strips, 10 Sets - White', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 1.2}, 'width': {'unit': 'IN', 'value': 2.599999997348}}, 'B00DI88YCC': {'asin': 'B00DI88YCC', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 6.599999993268}, 'name': 'KabelDirekt (20 feet) HDMI Cable (1080p 4K 3D High Speed with Ethernet ARC) - TOP Series', 'normalizedName': 'KabelDirekt (20 feet) HDMI Cable (1080p 4K 3D High Speed with Ethernet ARC) - TOP Series', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.6999999999999998}, 'width': {'unit': 'IN', 'value': 5.899999993982}}}",4,00140.jpg
"{'B0197O304W': {'asin': 'B0197O304W', 'height': {'unit': 'IN', 'value': 0.05}, 'length': {'unit': 'IN', 'value': 11.0}, 'name': 'Alexi Ricci Baby Blue and Cream color interior 11x11x11 Folding Storage Bin Storage with Style Collection', 'normalizedName': 'Alexi Ricci Baby Blue and Cream color interior 11x11x11 Folding Storage Bin Storage with Style Collection', 'quantity': 1, 'weight': None, 'width': {'unit': 'IN', 'value': 11.0}}, 'B01D4FL9LQ': {'asin': 'B01D4FL9LQ', 'height': {'unit': 'IN', 'value': 2.599999997348}, 'length': {'unit': 'IN', 'value': 11.799999987964}, 'name': 'ASUS Transformer Book T100HA-C4-LB 10.1 inch 64GB Detachable 2-in-1 Touchscreen Laptop/Tablet, Light Blue', 'normalizedName': 'ASUS Transformer Book T100HA-C4-LB 10.1 inch 64GB Detachable 2-in-1 Touchscreen Laptop/Tablet, Light Blue', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 3.1499999973584396}, 'width': {'unit': 'IN', 'value': 8.599999991228}}}",3,00141.jpg
"{'B0197O304W': {'asin': 'B0197O304W', 'height': {'unit': 'IN', 'value': 0.05}, 'length': {'unit': 'IN', 'value': 11.0}, 'name': 'Alexi Ricci Baby Blue and Cream color interior 11x11x11 Folding Storage Bin Storage with Style Collection', 'normalizedName': 'Alexi Ricci Baby Blue and Cream color interior 11x11x11 Folding Storage Bin Storage with Style Collection', 'quantity': 1, 'weight': None, 'width': {'unit': 'IN', 'value': 11.0}}, 'B01D4FL9LQ': {'asin': 'B01D4FL9LQ', 'height': {'unit': 'IN', 'value': 2.599999997348}, 'length': {'unit': 'IN', 'value': 11.799999987964}, 'name': 'ASUS Transformer Book T100HA-C4-LB 10.1 inch 64GB Detachable 2-in-1 Touchscreen Laptop/Tablet, Light Blue', 'normalizedName': 'ASUS Transformer Book T100HA-C4-LB 10.1 inch 64GB Detachable 2-in-1 Touchscreen Laptop/Tablet, Light Blue', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 3.1499999973584396}, 'width': {'unit': 'IN', 'value': 8.599999991228}}}",2,00142.jpg
"{'B003A5FMBE': {'asin': 'B003A5FMBE', 'height': {'unit': 'IN', 'value': 0.299999999694}, 'length': {'unit': 'IN', 'value': 8.99999999082}, 'name': 'Soccer Dinner Plates, 8ct', 'normalizedName': 'Soccer Dinner Plates, 8ct', 'quantity': 6, 'weight': {'unit': 'pounds', 'value': 0.19999999983228192}, 'width': {'unit': 'IN', 'value': 8.99999999082}}}",6,00143.jpg
"{'B000ULK7MA': {'asin': 'B000ULK7MA', 'height': {'unit': 'IN', 'value': 1.3999999985719997}, 'length': {'unit': 'IN', 'value': 4.799999995104}, 'name': 'Guinot Masque Pur Equilibre / Pure Balance Mask (2.1 oz)', 'normalizedName': 'Guinot Masque Pur Equilibre / Pure Balance Mask (2.1 oz)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.2}, 'width': {'unit': 'IN', 'value': 2.299999997654}}, 'B00D68PE6I': {'asin': 'B00D68PE6I', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 9.099999990718}, 'name': 'ZJchao Super Bright LED Dental Mirror Shiny Handle + 6pcs Oral Mirrors', 'normalizedName': 'ZJchao Super Bright LED Dental Mirror Shiny Handle + 6pcs Oral Mirrors', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.15}, 'width': {'unit': 'IN', 'value': 4.899999995002001}}, 'B00QFZ6GUW': {'asin': 'B00QFZ6GUW', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 6.49999999337}, 'name': 'Seagate Surveillance HDD 3TB ST3000VX0006 6-Gb/s Internal Hard Drive', 'normalizedName': 'Seagate Surveillance HDD 3TB ST3000VX0006 6-Gb/s Internal Hard Drive', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.349999998867903}, 'width': {'unit': 'IN', 'value': 5.249999994645}}, 'B00V7GTVSI': {'asin': 'B00V7GTVSI', 'height': {'unit': 'IN', 'value': 1.49999999847}, 'length': {'unit': 'IN', 'value': 5.099999994798}, 'name': 'Intcrown S520 Wireless Bluetooth Headphones (Green)', 'normalizedName': 'Intcrown S520 Wireless Bluetooth Headphones (Green)', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.25}, 'width': {'unit': 'IN', 'value': 4.099999995818}}}",7,00144.jpg
"{'B000ULK7MA': {'asin': 'B000ULK7MA', 'height': {'unit': 'IN', 'value': 1.3999999985719997}, 'length': {'unit': 'IN', 'value': 4.799999995104}, 'name': 'Guinot Masque Pur Equilibre / Pure Balance Mask (2.1 oz)', 'normalizedName': 'Guinot Masque Pur Equilibre / Pure Balance Mask (2.1 oz)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.2}, 'width': {'unit': 'IN', 'value': 2.299999997654}}, 'B00D68PE6I': {'asin': 'B00D68PE6I', 'height': {'unit': 'IN', 'value': 0.99999999898}, 'length': {'unit': 'IN', 'value': 9.099999990718}, 'name': 'ZJchao Super Bright LED Dental Mirror Shiny Handle + 6pcs Oral Mirrors', 'normalizedName': 'ZJchao Super Bright LED Dental Mirror Shiny Handle + 6pcs Oral Mirrors', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.15}, 'width': {'unit': 'IN', 'value': 4.899999995002001}}, 'B00V7GTVSI': {'asin': 'B00V7GTVSI', 'height': {'unit': 'IN', 'value': 1.49999999847}, 'length': {'unit': 'IN', 'value': 5.099999994798}, 'name': 'Intcrown S520 Wireless Bluetooth Headphones (Green)', 'normalizedName': 'Intcrown S520 Wireless Bluetooth Headphones (Green)', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.25}, 'width': {'unit': 'IN', 'value': 4.099999995818}}}",6,00145.jpg
"{'B00U2TOF64': {'asin': 'B00U2TOF64', 'height': {'unit': 'IN', 'value': 3.199999996736}, 'length': {'unit': 'IN', 'value': 5.099999994798}, 'name': '2 Amazingly Bright Headlamps: Free Shipping! Hands-free Flashlight for Campers, Crafters, Hunters, Runners, Late-night Readers. 6 different light combinations and adjustable aim for your safety and visibility. Batteries included. Money Back Guarantee!', 'normalizedName': '2 Amazingly Bright Headlamps: Free Shipping! Hands-free Flashlight for Campers, Crafters, Hunters, Runners, Late-night Readers. 6 different light combinations and adjustable aim for your safety and visibility. Batteries included. Money Back Guarantee!', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.6}, 'width': {'unit': 'IN', 'value': 4.9999999949}}, 'B01CTOII8K': {'asin': 'B01CTOII8K', 'height': {'unit': 'IN', 'value': 0.599999999388}, 'length': {'unit': 'IN', 'value': 4.899999995002001}, 'name': 'Cosmos ® 1 Pair Gold Color Magnetic Diamond Flower Curtain Clips Tiebacks Holdbacks', 'normalizedName': 'Cosmos ® 1 Pair Gold Color Magnetic Diamond Flower Curtain Clips Tiebacks Holdbacks', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.14999999987421142}, 'width': {'unit': 'IN', 'value': 0.6999999992859999}}}",3,00146.jpg
"{'B001NIX3S4': {'asin': 'B001NIX3S4', 'height': {'unit': 'IN', 'value': 3.5}, 'length': {'unit': 'IN', 'value': 10.25}, 'name': 'Wild Animal Liquid De-Shedder RTU Spray, 11.7 oz.', 'normalizedName': 'Wild Animal Liquid De-Shedder RTU Spray, 11.7 oz.', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.0}, 'width': {'unit': 'IN', 'value': 3.5}}, 'B00L3MNYRK': {'asin': 'B00L3MNYRK', 'height': {'unit': 'IN', 'value': 0.49999999949}, 'length': {'unit': 'IN', 'value': 7.99999999184}, 'name': 'LinearFlux Portable Charger for Micro-USB Devices - Retail Packaging - Silver/Black', 'normalizedName': 'LinearFlux Portable Charger for Micro-USB Devices - Retail Packaging - Silver/Black', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.20000000000000004}, 'width': {'unit': 'IN', 'value': 4.9999999949}}, 'B016MA1UQ4': {'asin': 'B016MA1UQ4', 'height': {'unit': 'IN', 'value': 0.8661417314}, 'length': {'unit': 'IN', 'value': 9.055118101}, 'name': 'OFKP® Stick-on Anywhere 10-LED Wireless Motion Sensing Closet Cabinet LED Night Light / Stairs Light with Magnetic Strip-Cool White (Battery Operated)', 'normalizedName': 'OFKP® Stick-on Anywhere 10-LED Wireless Motion Sensing Closet Cabinet LED Night Light / Stairs Light with Magnetic Strip-Cool White (Battery Operated)', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.022046001167587297}, 'width': {'unit': 'IN', 'value': 1.4960629906}}}",6,00147.jpg
"{'B003M6E0FU': {'asin': 'B003M6E0FU', 'height': {'unit': 'IN', 'value': 5.99999999388}, 'length': {'unit': 'IN', 'value': 9.49999999031}, 'name': 'Easy Breathe Poly/Nylon Grazing Muzzle Black Horse', 'normalizedName': 'Easy Breathe Poly/Nylon Grazing Muzzle Black Horse', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.3999999988259728}, 'width': {'unit': 'IN', 'value': 7.49999999235}}}",1,00148.jpg
"{'B003M6E0FU': {'asin': 'B003M6E0FU', 'height': {'unit': 'IN', 'value': 5.99999999388}, 'length': {'unit': 'IN', 'value': 9.49999999031}, 'name': 'Easy Breathe Poly/Nylon Grazing Muzzle Black Horse', 'normalizedName': 'Easy Breathe Poly/Nylon Grazing Muzzle Black Horse', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.3999999988259728}, 'width': {'unit': 'IN', 'value': 7.49999999235}}, 'B013HCYRJC': {'asin': 'B013HCYRJC', 'height': {'unit': 'IN', 'value': 2.299999997654}, 'length': {'unit': 'IN', 'value': 8.49999999133}, 'name': 'Kodiak Cakes Gluten Free Flapjack and Baking Mix (20 oz)', 'normalizedName': 'Kodiak Cakes Gluten Free Flapjack and Baking Mix (20 oz)', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 1.3999999988259728}, 'width': {'unit': 'IN', 'value': 5.799999994084}}}",4,00149.jpg
"{'B001KSYWR8': {'asin': 'B001KSYWR8', 'height': {'unit': 'IN', 'value': 2.899999997042}, 'length': {'unit': 'IN', 'value': 14.099999985618}, 'name': 'Carson Home Accents Peaceful Reflections Garden Chime, 9.5-Inch High, Memorial/Glow in The Garden', 'normalizedName': 'Carson Home Accents Peaceful Reflections Garden Chime, 9.5-Inch High, Memorial/Glow in The Garden', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.9}, 'width': {'unit': 'IN', 'value': 10.699999989085999}}, 'B004T18O3G': {'asin': 'B004T18O3G', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 15.699999983986}, 'name': 'Now Designs 17-Inch Flameguard Oven Mitts, Black, Set of 2', 'normalizedName': 'Set of 2 Now Designs 17-Inch Flameguard Oven Mitts, Black,', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.022046001186074866}, 'width': {'unit': 'IN', 'value': 6.699999993166}}}",2,00150.jpg
"{'B000L7EGMA': {'asin': 'B000L7EGMA', 'height': {'unit': 'IN', 'value': 2.1999999977560005}, 'length': {'unit': 'IN', 'value': 12.699999987045999}, 'name': 'Pathfinders Medieval Catapult Wooden Kit', 'normalizedName': 'Pathfinders Medieval Catapult Wooden Kit', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.65}, 'width': {'unit': 'IN', 'value': 3.899999996022}}, 'B001KSYWR8': {'asin': 'B001KSYWR8', 'height': {'unit': 'IN', 'value': 2.899999997042}, 'length': {'unit': 'IN', 'value': 14.099999985618}, 'name': 'Carson Home Accents Peaceful Reflections Garden Chime, 9.5-Inch High, Memorial/Glow in The Garden', 'normalizedName': 'Carson Home Accents Peaceful Reflections Garden Chime, 9.5-Inch High, Memorial/Glow in The Garden', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.9}, 'width': {'unit': 'IN', 'value': 10.699999989085999}}, 'B004T18O3G': {'asin': 'B004T18O3G', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 15.699999983986}, 'name': 'Now Designs 17-Inch Flameguard Oven Mitts, Black, Set of 2', 'normalizedName': 'Set of 2 Now Designs 17-Inch Flameguard Oven Mitts, Black,', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.022046001186074866}, 'width': {'unit': 'IN', 'value': 6.699999993166}}}",6,00151.jpg
"{'B001R2RA4E': {'asin': 'B001R2RA4E', 'height': {'unit': 'IN', 'value': 7.1653543234}, 'length': {'unit': 'IN', 'value': 16.3779527392}, 'name': 'Yamaha KP65 Electronic Drum Kick Tower', 'normalizedName': 'Yamaha KP65 Electronic Drum Kick Tower', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 7.548550806112034}, 'width': {'unit': 'IN', 'value': 10.3937007768}}}",1,00152.jpg
